day_of_demand,sku,Daily_Demand,is_promotion
2024-04-29,SKU_31,153,1
2024-04-30,SKU_31,160,1
2024-05-01,SKU_31,121,0
2024-05-02,SKU_31,153,0
2024-05-03,SKU_31,160,1
2024-05-04,SKU_31,164,1
2024-05-05,SKU_31,135,0
2024-05-06,SKU_31,165,1
2024-05-07,SKU_31,130,0
2024-05-08,SKU_31,141,1
2024-05-09,SKU_31,133,0
2024-05-10,SKU_31,136,0
2024-05-11,SKU_31,135,0
2024-05-12,SKU_31,159,1
2024-05-13,SKU_31,134,0
2024-05-14,SKU_31,108,0
2024-05-15,SKU_31,142,0
2024-05-16,SKU_31,146,0
2024-05-17,SKU_31,143,1
2024-05-18,SKU_31,131,0
2024-05-19,SKU_31,131,1
2024-05-20,SKU_31,140,1
2024-05-21,SKU_31,108,0
2024-05-22,SKU_31,140,1
2024-05-23,SKU_31,127,0
2024-05-24,SKU_31,139,1
2024-05-25,SKU_31,134,1
2024-05-26,SKU_31,160,1
2024-05-27,SKU_31,125,1
2024-05-28,SKU_31,128,1
2024-05-29,SKU_31,133,1
2024-05-30,SKU_31,100,0
2024-05-31,SKU_31,128,0
2024-06-01,SKU_31,122,1
2024-06-02,SKU_31,99,0
2024-06-03,SKU_31,108,0
2024-06-04,SKU_31,127,1
2024-06-05,SKU_31,133,1
2024-06-06,SKU_31,106,1
2024-06-07,SKU_31,105,0
2024-06-08,SKU_31,119,0
2024-06-09,SKU_31,153,1
2024-06-10,SKU_31,117,0
2024-06-11,SKU_31,138,1
2024-06-12,SKU_31,96,1
2024-06-13,SKU_31,104,0
2024-06-14,SKU_31,89,0
2024-06-15,SKU_31,98,0
2024-06-16,SKU_31,123,0
2024-06-17,SKU_31,115,1
2024-06-18,SKU_31,104,1
2024-06-19,SKU_31,102,0
2024-06-20,SKU_31,104,0
2024-06-21,SKU_31,100,0
2024-06-22,SKU_31,111,0
2024-06-23,SKU_31,92,0
2024-06-24,SKU_31,109,0
2024-06-25,SKU_31,112,0
2024-06-26,SKU_31,101,0
2024-06-27,SKU_31,100,0
2024-06-28,SKU_31,105,0
2024-06-29,SKU_31,98,0
2024-06-30,SKU_31,87,0
2024-07-01,SKU_31,100,0
2024-07-02,SKU_31,93,1
2024-07-03,SKU_31,112,1
2024-07-04,SKU_31,108,1
2024-07-05,SKU_31,68,0
2024-07-06,SKU_31,113,1
2024-07-07,SKU_31,94,0
2024-07-08,SKU_31,92,1
2024-07-09,SKU_31,95,0
2024-07-10,SKU_31,96,0
2024-07-11,SKU_31,95,0
2024-07-12,SKU_31,93,0
2024-07-13,SKU_31,98,1
2024-07-14,SKU_31,90,0
2024-07-15,SKU_31,106,1
2024-07-16,SKU_31,98,1
2024-07-17,SKU_31,83,0
2024-07-18,SKU_31,82,0
2024-07-19,SKU_31,94,0
2024-07-20,SKU_31,88,0
2024-07-21,SKU_31,81,0
2024-07-22,SKU_31,73,1
2024-07-23,SKU_31,94,0
2024-07-24,SKU_31,77,1
2024-07-25,SKU_31,85,1
2024-07-26,SKU_31,85,0
2024-07-27,SKU_31,83,1
2024-07-28,SKU_31,63,0
2024-07-29,SKU_31,71,0
2024-07-30,SKU_31,89,1
2024-07-31,SKU_31,63,1
2024-08-01,SKU_31,85,1
2024-08-02,SKU_31,70,0
2024-08-03,SKU_31,82,1
2024-08-04,SKU_31,68,1
2024-08-05,SKU_31,87,1
2024-08-06,SKU_31,76,1
2024-08-07,SKU_31,71,1
2024-08-08,SKU_31,60,0
2024-08-09,SKU_31,78,0
2024-08-10,SKU_31,72,0
2024-08-11,SKU_31,72,0
2024-08-12,SKU_31,63,0
2024-08-13,SKU_31,69,0
2024-08-14,SKU_31,51,0
2024-08-15,SKU_31,46,0
2024-08-16,SKU_31,38,0
2024-08-17,SKU_31,82,1
2024-08-18,SKU_31,63,0
2024-08-19,SKU_31,82,1
2024-08-20,SKU_31,62,0
2024-08-21,SKU_31,46,1
2024-08-22,SKU_31,59,0
2024-08-23,SKU_31,58,0
2024-08-24,SKU_31,76,0
2024-08-25,SKU_31,89,1
2024-08-26,SKU_31,58,0
2024-08-27,SKU_31,62,0
2024-08-28,SKU_31,54,1
2024-08-29,SKU_31,50,1
2024-08-30,SKU_31,46,0
2024-08-31,SKU_31,46,1
2024-09-01,SKU_31,56,0
2024-09-02,SKU_31,63,0
2024-09-03,SKU_31,40,0
2024-09-04,SKU_31,56,0
2024-09-05,SKU_31,44,0
2024-09-06,SKU_31,44,0
2024-09-07,SKU_31,33,1
2024-09-08,SKU_31,36,0
2024-09-09,SKU_31,42,1
2024-09-10,SKU_31,82,1
2024-09-11,SKU_31,57,1
2024-09-12,SKU_31,53,0
2024-09-13,SKU_31,46,0
2024-09-14,SKU_31,33,0
2024-09-15,SKU_31,45,1
2024-09-16,SKU_31,32,1
2024-09-17,SKU_31,67,0
2024-09-18,SKU_31,55,0
2024-09-19,SKU_31,68,1
2024-09-20,SKU_31,49,0
2024-09-21,SKU_31,62,1
2024-09-22,SKU_31,55,1
2024-09-23,SKU_31,54,0
2024-09-24,SKU_31,40,0
2024-09-25,SKU_31,38,0
2024-09-26,SKU_31,52,0
2024-09-27,SKU_31,71,1
2024-09-28,SKU_31,58,1
2024-09-29,SKU_31,35,0
2024-09-30,SKU_31,37,0
2024-10-01,SKU_31,56,0
2024-10-02,SKU_31,66,1
2024-10-03,SKU_31,58,1
2024-10-04,SKU_31,46,1
2024-10-05,SKU_31,50,0
2024-10-06,SKU_31,45,0
2024-10-07,SKU_31,52,1
2024-10-08,SKU_31,51,0
2024-10-09,SKU_31,59,1
2024-10-10,SKU_31,44,0
2024-10-11,SKU_31,59,0
2024-10-12,SKU_31,66,0
2024-10-13,SKU_31,66,1
2024-10-14,SKU_31,52,0
2024-10-15,SKU_31,66,1
2024-10-16,SKU_31,35,0
2024-10-17,SKU_31,70,0
2024-10-18,SKU_31,37,1
2024-10-19,SKU_31,53,0
2024-10-20,SKU_31,36,0
2024-10-21,SKU_31,59,0
2024-10-22,SKU_31,45,1
2024-10-23,SKU_31,50,1
2024-10-24,SKU_31,41,1
2024-10-25,SKU_31,67,0
2024-10-26,SKU_31,57,0
2024-10-27,SKU_31,60,0
2024-10-28,SKU_31,47,0
2024-10-29,SKU_31,44,1
2024-10-30,SKU_31,61,1
2024-10-31,SKU_31,70,0
2024-11-01,SKU_31,93,1
2024-11-02,SKU_31,54,1
2024-11-03,SKU_31,77,1
2024-11-04,SKU_31,57,0
2024-11-05,SKU_31,56,1
2024-11-06,SKU_31,53,0
2024-11-07,SKU_31,70,1
2024-11-08,SKU_31,71,1
2024-11-09,SKU_31,76,1
2024-11-10,SKU_31,77,1
2024-11-11,SKU_31,66,0
2024-11-12,SKU_31,60,0
2024-11-13,SKU_31,59,0
2024-11-14,SKU_31,68,1
2024-11-15,SKU_31,73,1
2024-11-16,SKU_31,56,0
2024-11-17,SKU_31,70,0
2024-11-18,SKU_31,81,1
2024-11-19,SKU_31,63,0
2024-11-20,SKU_31,76,1
2024-11-21,SKU_31,54,0
2024-11-22,SKU_31,97,1
2024-11-23,SKU_31,83,1
2024-11-24,SKU_31,87,1
2024-11-25,SKU_31,91,1
2024-11-26,SKU_31,58,0
2024-11-27,SKU_31,72,0
2024-11-28,SKU_31,73,0
2024-11-29,SKU_31,104,1
2024-11-30,SKU_31,83,0
2024-12-01,SKU_31,95,1
2024-12-02,SKU_31,75,0
2024-12-03,SKU_31,77,0
2024-12-04,SKU_31,64,0
2024-12-05,SKU_31,71,0
2024-12-06,SKU_31,68,1
2024-12-07,SKU_31,68,0
2024-12-08,SKU_31,64,0
2024-12-09,SKU_31,91,0
2024-12-10,SKU_31,93,0
2024-12-11,SKU_31,93,0
2024-12-12,SKU_31,80,1
2024-12-13,SKU_31,105,0
2024-12-14,SKU_31,79,0
2024-12-15,SKU_31,80,0
2024-12-16,SKU_31,77,0
2024-12-17,SKU_31,93,1
2024-12-18,SKU_31,104,0
2024-12-19,SKU_31,102,1
2024-12-20,SKU_31,92,0
2024-12-21,SKU_31,105,0
2024-12-22,SKU_31,91,0
2024-12-23,SKU_31,83,0
2024-12-24,SKU_31,91,0
2024-12-25,SKU_31,113,1
2024-12-26,SKU_31,96,1
2024-12-27,SKU_31,98,0
2024-12-28,SKU_31,88,0
2024-12-29,SKU_31,97,0
2024-12-30,SKU_31,104,1
2024-01-01,SKU_32,90,0
2024-01-02,SKU_32,98,1
2024-01-03,SKU_32,89,1
2024-01-04,SKU_32,103,0
2024-01-05,SKU_32,96,1
2024-01-06,SKU_32,91,0
2024-01-07,SKU_32,104,0
2024-01-08,SKU_32,120,0
2024-01-09,SKU_32,103,0
2024-01-10,SKU_32,119,1
2024-01-11,SKU_32,102,1
2024-01-12,SKU_32,131,0
2024-01-13,SKU_32,105,1
2024-01-14,SKU_32,108,0
2024-01-15,SKU_32,115,1
2024-01-16,SKU_32,91,0
2024-01-17,SKU_32,109,1
2024-01-18,SKU_32,116,0
2024-01-19,SKU_32,100,0
2024-01-20,SKU_32,121,0
2024-01-21,SKU_32,125,0
2024-01-22,SKU_32,113,0
2024-01-23,SKU_32,126,1
2024-01-24,SKU_32,128,0
2024-01-25,SKU_32,97,0
2024-01-26,SKU_32,149,1
2024-01-27,SKU_32,101,0
2024-01-28,SKU_32,136,1
2024-01-29,SKU_32,129,1
2024-01-30,SKU_32,142,0
2024-01-31,SKU_32,121,0
2024-02-01,SKU_32,141,1
2024-02-02,SKU_32,108,0
2024-02-03,SKU_32,131,0
2024-02-04,SKU_32,137,0
2024-02-05,SKU_32,127,0
2024-02-06,SKU_32,144,1
2024-02-07,SKU_32,130,0
2024-02-08,SKU_32,131,0
2024-02-09,SKU_32,127,1
2024-02-10,SKU_32,125,0
2024-02-11,SKU_32,126,0
2024-02-12,SKU_32,149,1
2024-02-13,SKU_32,114,0
2024-02-14,SKU_32,163,1
2024-02-15,SKU_32,150,1
2024-02-16,SKU_32,117,0
2024-02-17,SKU_32,126,1
2024-02-18,SKU_32,138,0
2024-02-19,SKU_32,143,1
2024-02-20,SKU_32,136,0
2024-02-21,SKU_32,134,1
2024-02-22,SKU_32,177,1
2024-02-23,SKU_32,142,1
2024-02-24,SKU_32,135,0
2024-02-25,SKU_32,156,0
2024-02-26,SKU_32,170,1
2024-02-27,SKU_32,159,1
2024-02-28,SKU_32,123,0
2024-02-29,SKU_32,148,0
2024-03-01,SKU_32,161,1
2024-03-02,SKU_32,134,0
2024-03-03,SKU_32,139,0
2024-03-04,SKU_32,151,1
2024-03-05,SKU_32,144,0
2024-03-06,SKU_32,147,0
2024-03-07,SKU_32,128,0
2024-03-08,SKU_32,153,1
2024-03-09,SKU_32,139,0
2024-03-10,SKU_32,154,0
2024-03-11,SKU_32,142,1
2024-03-12,SKU_32,132,0
2024-03-13,SKU_32,151,0
2024-03-14,SKU_32,140,0
2024-03-15,SKU_32,150,1
2024-03-16,SKU_32,152,1
2024-03-17,SKU_32,147,0
2024-03-18,SKU_32,153,0
2024-03-19,SKU_32,144,0
2024-03-20,SKU_32,143,0
2024-03-21,SKU_32,154,0
2024-03-22,SKU_32,155,1
2024-03-23,SKU_32,147,1
2024-03-24,SKU_32,155,1
2024-03-25,SKU_32,150,1
2024-03-26,SKU_32,143,0
2024-03-27,SKU_32,150,0
2024-03-28,SKU_32,171,0
2024-03-29,SKU_32,130,0
2024-03-30,SKU_32,154,1
2024-03-31,SKU_32,153,1
2024-04-01,SKU_32,148,0
2024-04-02,SKU_32,145,0
2024-04-03,SKU_32,176,0
2024-04-04,SKU_32,164,1
2024-04-05,SKU_32,136,0
2024-04-06,SKU_32,133,0
2024-04-07,SKU_32,142,0
2024-04-08,SKU_32,167,0
2024-04-09,SKU_32,166,1
2024-04-10,SKU_32,161,1
2024-04-11,SKU_32,158,0
2024-04-12,SKU_32,142,0
2024-04-13,SKU_32,143,0
2024-04-14,SKU_32,168,0
2024-04-15,SKU_32,157,0
2024-04-16,SKU_32,138,0
2024-04-17,SKU_32,146,1
2024-04-18,SKU_32,150,1
2024-04-19,SKU_32,163,1
2024-04-20,SKU_32,147,1
2024-04-21,SKU_32,167,1
2024-04-22,SKU_32,155,0
2024-04-23,SKU_32,157,1
2024-04-24,SKU_32,146,1
2024-04-25,SKU_32,152,0
2024-04-26,SKU_32,156,1
2024-04-27,SKU_32,146,0
2024-04-28,SKU_32,161,1
2024-04-29,SKU_32,124,1
2024-04-30,SKU_32,117,1
2024-05-01,SKU_32,148,0
2024-05-02,SKU_32,159,1
2024-05-03,SKU_32,135,0
2024-05-04,SKU_32,109,0
2024-05-05,SKU_32,151,1
2024-05-06,SKU_32,131,0
2024-05-07,SKU_32,140,1
2024-05-08,SKU_32,158,1
2024-05-09,SKU_32,133,0
2024-05-10,SKU_32,132,0
2024-05-11,SKU_32,127,1
2024-05-12,SKU_32,143,0
2024-05-13,SKU_32,146,1
2024-05-14,SKU_32,141,0
2024-05-15,SKU_32,134,0
2024-05-16,SKU_32,138,0
2024-05-17,SKU_32,126,0
2024-05-18,SKU_32,129,1
2024-05-19,SKU_32,149,1
2024-05-20,SKU_32,146,1
2024-05-21,SKU_32,144,0
2024-05-22,SKU_32,135,1
2024-05-23,SKU_32,131,0
2024-05-24,SKU_32,126,1
2024-05-25,SKU_32,128,0
2024-05-26,SKU_32,148,1
2024-05-27,SKU_32,131,1
2024-05-28,SKU_32,130,1
2024-05-29,SKU_32,111,1
2024-05-30,SKU_32,123,0
2024-05-31,SKU_32,125,0
2024-06-01,SKU_32,106,0
2024-06-02,SKU_32,132,0
2024-06-03,SKU_32,131,1
2024-06-04,SKU_32,100,1
2024-06-05,SKU_32,136,0
2024-06-06,SKU_32,133,0
2024-06-07,SKU_32,118,0
2024-06-08,SKU_32,128,0
2024-06-09,SKU_32,143,0
2024-06-10,SKU_32,128,0
2024-06-11,SKU_32,126,1
2024-06-12,SKU_32,116,0
2024-06-13,SKU_32,112,1
2024-06-14,SKU_32,105,1
2024-06-15,SKU_32,101,1
2024-06-16,SKU_32,123,1
2024-06-17,SKU_32,101,0
2024-06-18,SKU_32,97,0
2024-06-19,SKU_32,106,0
2024-06-20,SKU_32,109,0
2024-06-21,SKU_32,89,1
2024-06-22,SKU_32,117,0
2024-06-23,SKU_32,129,0
2024-06-24,SKU_32,81,0
2024-06-25,SKU_32,96,0
2024-06-26,SKU_32,94,0
2024-06-27,SKU_32,104,0
2024-06-28,SKU_32,118,1
2024-06-29,SKU_32,101,0
2024-06-30,SKU_32,120,0
2024-07-01,SKU_32,99,1
2024-07-02,SKU_32,95,0
2024-07-03,SKU_32,98,1
2024-07-04,SKU_32,95,0
2024-07-05,SKU_32,111,1
2024-07-06,SKU_32,88,0
2024-07-07,SKU_32,81,0
2024-07-08,SKU_32,77,1
2024-07-09,SKU_32,91,0
2024-07-10,SKU_32,84,0
2024-07-11,SKU_32,101,0
2024-07-12,SKU_32,81,0
2024-07-13,SKU_32,86,1
2024-07-14,SKU_32,99,0
2024-07-15,SKU_32,90,1
2024-07-16,SKU_32,86,0
2024-07-17,SKU_32,88,1
2024-07-18,SKU_32,104,0
2024-07-19,SKU_32,76,1
2024-07-20,SKU_32,95,0
2024-07-21,SKU_32,75,0
2024-07-22,SKU_32,71,0
2024-07-23,SKU_32,86,1
2024-07-24,SKU_32,53,0
2024-07-25,SKU_32,74,1
2024-07-26,SKU_32,85,1
2024-07-27,SKU_32,76,1
2024-07-28,SKU_32,75,1
2024-07-29,SKU_32,64,1
2024-07-30,SKU_32,70,1
2024-07-31,SKU_32,89,0
2024-08-01,SKU_32,56,1
2024-08-02,SKU_32,82,0
2024-08-03,SKU_32,71,1
2024-08-04,SKU_32,80,0
2024-08-05,SKU_32,72,1
2024-08-06,SKU_32,54,0
2024-08-07,SKU_32,80,0
2024-08-08,SKU_32,78,1
2024-08-09,SKU_32,81,0
2024-08-10,SKU_32,54,0
2024-08-11,SKU_32,68,0
2024-08-12,SKU_32,58,0
2024-08-13,SKU_32,71,0
2024-08-14,SKU_32,51,1
2024-08-15,SKU_32,72,1
2024-08-16,SKU_32,64,1
2024-08-17,SKU_32,64,0
2024-08-18,SKU_32,59,0
2024-08-19,SKU_32,64,0
2024-08-20,SKU_32,57,1
2024-08-21,SKU_32,70,0
2024-08-22,SKU_32,52,0
2024-08-23,SKU_32,80,1
2024-08-24,SKU_32,72,0
2024-08-25,SKU_32,65,0
2024-08-26,SKU_32,58,1
2024-08-27,SKU_32,50,0
2024-08-28,SKU_32,55,1
2024-08-29,SKU_32,57,0
2024-08-30,SKU_32,60,1
2024-08-31,SKU_32,54,1
2024-09-01,SKU_32,55,0
2024-09-02,SKU_32,49,1
2024-09-03,SKU_32,67,1
2024-09-04,SKU_32,68,1
2024-09-05,SKU_32,48,0
2024-09-06,SKU_32,34,0
2024-09-07,SKU_32,58,1
2024-09-08,SKU_32,87,0
2024-09-09,SKU_32,57,0
2024-09-10,SKU_32,54,1
2024-09-11,SKU_32,48,1
2024-09-12,SKU_32,51,0
2024-09-13,SKU_32,50,0
2024-09-14,SKU_32,44,1
2024-09-15,SKU_32,77,1
2024-09-16,SKU_32,30,0
2024-09-17,SKU_32,44,0
2024-09-18,SKU_32,77,1
2024-09-19,SKU_32,69,0
2024-09-20,SKU_32,41,0
2024-09-21,SKU_32,51,0
2024-09-22,SKU_32,31,1
2024-09-23,SKU_32,38,1
2024-09-24,SKU_32,60,1
2024-09-25,SKU_32,54,0
2024-09-26,SKU_32,51,0
2024-09-27,SKU_32,40,0
2024-09-28,SKU_32,58,0
2024-09-29,SKU_32,67,0
2024-09-30,SKU_32,31,1
2024-10-01,SKU_32,47,1
2024-10-02,SKU_32,44,0
2024-10-03,SKU_32,67,0
2024-10-04,SKU_32,52,0
2024-10-05,SKU_32,51,1
2024-10-06,SKU_32,54,0
2024-10-07,SKU_32,33,0
2024-10-08,SKU_32,48,0
2024-10-09,SKU_32,57,1
2024-10-10,SKU_32,43,0
2024-10-11,SKU_32,70,0
2024-10-12,SKU_32,61,1
2024-10-13,SKU_32,71,1
2024-10-14,SKU_32,46,0
2024-10-15,SKU_32,75,1
2024-10-16,SKU_32,40,0
2024-10-17,SKU_32,57,0
2024-10-18,SKU_32,64,0
2024-10-19,SKU_32,56,0
2024-10-20,SKU_32,57,0
2024-10-21,SKU_32,58,0
2024-10-22,SKU_32,31,0
2024-10-23,SKU_32,60,1
2024-10-24,SKU_32,57,0
2024-10-25,SKU_32,64,1
2024-10-26,SKU_32,55,0
2024-10-27,SKU_32,58,0
2024-10-28,SKU_32,64,0
2024-10-29,SKU_32,54,0
2024-10-30,SKU_32,38,0
2024-10-31,SKU_32,58,0
2024-11-01,SKU_32,64,0
2024-11-02,SKU_32,77,1
2024-11-03,SKU_32,37,1
2024-11-04,SKU_32,41,0
2024-11-05,SKU_32,60,1
2024-11-06,SKU_32,46,0
2024-11-07,SKU_32,49,1
2024-11-08,SKU_32,60,0
2024-11-09,SKU_32,61,0
2024-11-10,SKU_32,85,1
2024-11-11,SKU_32,56,1
2024-11-12,SKU_32,65,0
2024-11-13,SKU_32,54,0
2024-11-14,SKU_32,52,0
2024-11-15,SKU_32,47,1
2024-11-16,SKU_32,40,1
2024-11-17,SKU_32,82,1
2024-11-18,SKU_32,52,1
2024-11-19,SKU_32,66,1
2024-11-20,SKU_32,80,1
2024-11-21,SKU_32,65,0
2024-11-22,SKU_32,53,0
2024-11-23,SKU_32,76,1
2024-11-24,SKU_32,76,1
2024-11-25,SKU_32,77,1
2024-11-26,SKU_32,71,0
2024-11-27,SKU_32,88,1
2024-11-28,SKU_32,65,0
2024-11-29,SKU_32,70,0
2024-11-30,SKU_32,76,0
2024-12-01,SKU_32,82,0
2024-12-02,SKU_32,67,0
2024-12-03,SKU_32,62,0
2024-12-04,SKU_32,92,0
2024-12-05,SKU_32,94,0
2024-12-06,SKU_32,60,0
2024-12-07,SKU_32,72,1
2024-12-08,SKU_32,74,0
2024-12-09,SKU_32,90,0
2024-12-10,SKU_32,70,0
2024-12-11,SKU_32,85,1
2024-12-12,SKU_32,104,1
2024-12-13,SKU_32,98,0
2024-12-14,SKU_32,80,0
2024-12-15,SKU_32,78,0
2024-12-16,SKU_32,108,1
2024-12-17,SKU_32,102,0
2024-12-18,SKU_32,93,1
2024-12-19,SKU_32,88,0
2024-12-20,SKU_32,74,0
2024-12-21,SKU_32,86,0
2024-12-22,SKU_32,94,0
2024-12-23,SKU_32,88,0
2024-12-24,SKU_32,69,1
2024-12-25,SKU_32,101,1
2024-12-26,SKU_32,100,1
2024-12-27,SKU_32,116,1
2024-12-28,SKU_32,101,0
2024-12-29,SKU_32,109,1
2024-12-30,SKU_32,99,0
2024-01-01,SKU_33,99,0
2024-01-02,SKU_33,122,0
2024-01-03,SKU_33,83,0
2024-01-04,SKU_33,98,0
2024-01-05,SKU_33,94,1
2024-01-06,SKU_33,100,1
2024-01-07,SKU_33,109,0
2024-01-08,SKU_33,99,0
2024-01-09,SKU_33,94,0
2024-01-10,SKU_33,110,0
2024-01-11,SKU_33,116,0
2024-01-12,SKU_33,119,0
2024-01-13,SKU_33,103,0
2024-01-14,SKU_33,135,1
2024-01-15,SKU_33,119,0
2024-01-16,SKU_33,103,0
2024-01-17,SKU_33,122,0
2024-01-18,SKU_33,119,1
2024-01-19,SKU_33,107,0
2024-01-20,SKU_33,124,1
2024-01-21,SKU_33,140,1
2024-01-22,SKU_33,109,0
2024-01-23,SKU_33,122,1
2024-01-24,SKU_33,107,1
2024-01-25,SKU_33,147,1
2024-01-26,SKU_33,122,0
2024-01-27,SKU_33,122,1
2024-01-28,SKU_33,134,1
2024-01-29,SKU_33,137,1
2024-01-30,SKU_33,137,1
2024-01-31,SKU_33,102,1
2024-02-01,SKU_33,116,0
2024-02-02,SKU_33,126,1
2024-02-03,SKU_33,130,0
2024-02-04,SKU_33,123,0
2024-02-05,SKU_33,106,0
2024-02-06,SKU_33,139,1
2024-02-07,SKU_33,128,0
2024-02-08,SKU_33,125,0
2024-02-09,SKU_33,115,0
2024-02-10,SKU_33,120,0
2024-02-11,SKU_33,133,1
2024-02-12,SKU_33,134,0
2024-02-13,SKU_33,151,0
2024-02-14,SKU_33,129,0
2024-02-15,SKU_33,121,0
2024-02-16,SKU_33,148,0
2024-02-17,SKU_33,130,0
2024-02-18,SKU_33,148,1
2024-02-19,SKU_33,151,0
2024-02-20,SKU_33,144,0
2024-02-21,SKU_33,155,0
2024-02-22,SKU_33,144,0
2024-02-23,SKU_33,155,1
2024-02-24,SKU_33,126,0
2024-02-25,SKU_33,131,0
2024-02-26,SKU_33,124,0
2024-02-27,SKU_33,141,1
2024-02-28,SKU_33,126,0
2024-02-29,SKU_33,148,1
2024-03-01,SKU_33,132,0
2024-03-02,SKU_33,145,1
2024-03-03,SKU_33,146,1
2024-03-04,SKU_33,147,1
2024-03-05,SKU_33,160,1
2024-03-06,SKU_33,168,1
2024-03-07,SKU_33,169,0
2024-03-08,SKU_33,152,0
2024-03-09,SKU_33,167,0
2024-03-10,SKU_33,155,1
2024-03-11,SKU_33,144,1
2024-03-12,SKU_33,176,1
2024-03-13,SKU_33,132,0
2024-03-14,SKU_33,144,0
2024-03-15,SKU_33,158,1
2024-03-16,SKU_33,143,0
2024-03-17,SKU_33,139,0
2024-03-18,SKU_33,123,0
2024-03-19,SKU_33,136,0
2024-03-20,SKU_33,153,1
2024-03-21,SKU_33,150,0
2024-03-22,SKU_33,164,1
2024-03-23,SKU_33,147,1
2024-03-24,SKU_33,159,1
2024-03-25,SKU_33,138,0
2024-03-26,SKU_33,153,0
2024-03-27,SKU_33,134,0
2024-03-28,SKU_33,162,1
2024-03-29,SKU_33,151,1
2024-03-30,SKU_33,140,0
2024-03-31,SKU_33,143,0
2024-04-01,SKU_33,166,1
2024-04-02,SKU_33,161,1
2024-04-03,SKU_33,140,1
2024-04-04,SKU_33,146,0
2024-04-05,SKU_33,166,1
2024-04-06,SKU_33,144,0
2024-04-07,SKU_33,169,1
2024-04-08,SKU_33,183,1
2024-04-09,SKU_33,130,0
2024-04-10,SKU_33,166,0
2024-04-11,SKU_33,152,0
2024-04-12,SKU_33,119,0
2024-04-13,SKU_33,179,1
2024-04-14,SKU_33,145,1
2024-04-15,SKU_33,163,0
2024-04-16,SKU_33,127,0
2024-04-17,SKU_33,147,0
2024-04-18,SKU_33,134,0
2024-04-19,SKU_33,155,1
2024-04-20,SKU_33,149,1
2024-04-21,SKU_33,142,0
2024-04-22,SKU_33,151,1
2024-04-23,SKU_33,169,1
2024-04-24,SKU_33,155,1
2024-04-25,SKU_33,143,0
2024-04-26,SKU_33,132,0
2024-04-27,SKU_33,138,1
2024-04-28,SKU_33,157,1
2024-04-29,SKU_33,132,0
2024-04-30,SKU_33,152,1
2024-05-01,SKU_33,161,1
2024-05-02,SKU_33,150,0
2024-05-03,SKU_33,148,1
2024-05-04,SKU_33,172,1
2024-05-05,SKU_33,131,0
2024-05-06,SKU_33,139,0
2024-05-07,SKU_33,147,1
2024-05-08,SKU_33,137,1
2024-05-09,SKU_33,117,1
2024-05-10,SKU_33,125,0
2024-05-11,SKU_33,137,0
2024-05-12,SKU_33,133,0
2024-05-13,SKU_33,148,0
2024-05-14,SKU_33,142,0
2024-05-15,SKU_33,127,0
2024-05-16,SKU_33,125,0
2024-05-17,SKU_33,141,1
2024-05-18,SKU_33,149,0
2024-05-19,SKU_33,141,0
2024-05-20,SKU_33,110,0
2024-05-21,SKU_33,137,0
2024-05-22,SKU_33,127,1
2024-05-23,SKU_33,134,0
2024-05-24,SKU_33,132,0
2024-05-25,SKU_33,132,1
2024-05-26,SKU_33,127,0
2024-05-27,SKU_33,134,1
2024-05-28,SKU_33,133,0
2024-05-29,SKU_33,137,0
2024-05-30,SKU_33,127,0
2024-05-31,SKU_33,121,0
2024-06-01,SKU_33,134,1
2024-06-02,SKU_33,129,1
2024-06-03,SKU_33,127,0
2024-06-04,SKU_33,125,0
2024-06-05,SKU_33,132,1
2024-06-06,SKU_33,142,0
2024-06-07,SKU_33,124,1
2024-06-08,SKU_33,126,1
2024-06-09,SKU_33,133,0
2024-06-10,SKU_33,118,0
2024-06-11,SKU_33,118,1
2024-06-12,SKU_33,114,0
2024-06-13,SKU_33,109,1
2024-06-14,SKU_33,131,1
2024-06-15,SKU_33,104,1
2024-06-16,SKU_33,124,0
2024-06-17,SKU_33,106,0
2024-06-18,SKU_33,93,1
2024-06-19,SKU_33,131,0
2024-06-20,SKU_33,127,1
2024-06-21,SKU_33,102,0
2024-06-22,SKU_33,95,0
2024-06-23,SKU_33,119,0
2024-06-24,SKU_33,95,1
2024-06-25,SKU_33,89,0
2024-06-26,SKU_33,104,0
2024-06-27,SKU_33,92,0
2024-06-28,SKU_33,134,1
2024-06-29,SKU_33,81,1
2024-06-30,SKU_33,118,1
2024-07-01,SKU_33,113,1
2024-07-02,SKU_33,91,0
2024-07-03,SKU_33,112,1
2024-07-04,SKU_33,95,0
2024-07-05,SKU_33,109,0
2024-07-06,SKU_33,102,1
2024-07-07,SKU_33,82,1
2024-07-08,SKU_33,78,0
2024-07-09,SKU_33,109,1
2024-07-10,SKU_33,82,1
2024-07-11,SKU_33,101,0
2024-07-12,SKU_33,76,0
2024-07-13,SKU_33,96,1
2024-07-14,SKU_33,92,1
2024-07-15,SKU_33,102,1
2024-07-16,SKU_33,80,0
2024-07-17,SKU_33,78,0
2024-07-18,SKU_33,92,0
2024-07-19,SKU_33,92,1
2024-07-20,SKU_33,79,1
2024-07-21,SKU_33,83,0
2024-07-22,SKU_33,85,0
2024-07-23,SKU_33,98,1
2024-07-24,SKU_33,108,1
2024-07-25,SKU_33,91,0
2024-07-26,SKU_33,67,0
2024-07-27,SKU_33,63,0
2024-07-28,SKU_33,79,1
2024-07-29,SKU_33,76,1
